Anio,Mes,Cliente,Producto,Unidades_vendidas,Precio_por_unidad,Venta_total
2023,Mar,Customer 153,Product E,14,62.53435625,875.4809875
2023,Mar,Customer 492,Product C,62,87.09591868,5399.946958
2023,Mar,Customer 112,Product E,63,62.53435625,3939.664444
2023,Mar,Customer 16,Product C,61,87.09591868,5312.851039
2023,Mar,Customer 382,Product C,42,87.09591868,3658.028585
2023,Mar,Customer 158,Product E,53,62.53435625,3314.320881
2023,Mar,Customer 139,Product E,80,62.53435625,5002.7485
2023,Mar,Customer 183,Product D,97,24.47930621,2374.492702
2023,Mar,Customer 111,Product C,5,87.09591868,435.4795934
2023,Mar,Customer 493,Product B,44,90.00859829,3960.378325
2023,Mar,Customer 350,Product E,47,62.53435625,2939.114744
2023,Mar,Customer 361,Product D,69,24.47930621,1689.072128
2023,Mar,Customer 330,Product C,80,87.09591868,6967.673494
2023,Apr,Customer 228,Product E,45,62.53435625,2814.046031
2023,Apr,Customer 173,Product D,84,24.47930621,2056.261722
2023,Apr,Customer 443,Product E,32,62.53435625,2001.0994
2023,Apr,Customer 282,Product E,13,62.53435625,812.9466313
2023,Apr,Customer 25,Product E,88,62.53435625,5503.02335
2023,Apr,Customer 247,Product D,73,24.47930621,1786.989353
2023,Apr,Customer 383,Product E,84,62.53435625,5252.885925
2023,Apr,Customer 54,Product B,11,90.00859829,990.0945812
2023,Apr,Customer 381,Product C,27,87.09591868,2351.589804
2023,Apr,Customer 290,Product E,87,62.53435625,5440.488994
2023,Apr,Customer 387,Product C,28,87.09591868,2438.685723
2023,Apr,Customer 286,Product B,54,90.00859829,4860.464308
2023,Apr,Customer 143,Product A,59,72.55920558,4280.993129
2023,Apr,Customer 72,Product C,32,87.09591868,2787.069398
2023,Apr,Customer 41,Product C,45,87.09591868,3919.316341
2023,Apr,Customer 275,Product B,53,90.00859829,4770.455709
2023,Apr,Customer 240,Product A,92,72.55920558,6675.446913
2023,Apr,Customer 182,Product C,96,87.09591868,8361.208193
2023,Apr,Customer 14,Product C,24,87.09591868,2090.302048
2023,Apr,Customer 413,Product C,42,87.09591868,3658.028585
2023,Apr,Customer 447,Product B,18,90.00859829,1620.154769
2023,Apr,Customer 57,Product D,33,24.47930621,807.8171049
2023,Apr,Customer 384,Product C,4,87.09591868,348.3836747
2023,Apr,Customer 42,Product A,51,72.55920558,3700.519485
2023,Apr,Customer 97,Product D,14,24.47930621,342.7102869
2023,Apr,Customer 27,Product C,3,87.09591868,261.287756
2023,Apr,Customer 8,Product A,10,72.55920558,725.5920558
2023,Apr,Customer 424,Product A,21,72.55920558,1523.743317
2023,Apr,Customer 457,Product D,26,24.47930621,636.4619615
2023,Apr,Customer 184,Product C,36,87.09591868,3135.453072
2023,Apr,Customer 246,Product A,22,72.55920558,1596.302523
2023,Apr,Customer 457,Product E,83,62.53435625,5190.351569
2023,Apr,Customer 363,Product E,84,62.53435625,5252.885925
2023,Apr,Customer 236,Product E,94,62.53435625,5878.229488
2023,Apr,Customer 281,Product E,88,62.53435625,5503.02335
2023,Apr,Customer 169,Product A,42,72.55920558,3047.486634
2023,Apr,Customer 196,Product E,14,62.53435625,875.4809875
2023,Apr,Customer 277,Product B,82,90.00859829,7380.70506
2023,Apr,Customer 320,Product B,32,90.00859829,2880.275145
2023,Apr,Customer 119,Product E,33,62.53435625,2063.633756
2023,Apr,Customer 146,Product C,12,87.09591868,1045.151024
2023,Apr,Customer 493,Product B,52,90.00859829,4680.447111
2023,Apr,Customer 451,Product E,96,62.53435625,6003.2982
2023,Apr,Customer 150,Product D,70,24.47930621,1713.551435
2023,Apr,Customer 433,Product E,81,62.53435625,5065.282856
2023,Apr,Customer 162,Product A,4,72.55920558,290.2368223
2023,Apr,Customer 12,Product C,70,87.09591868,6096.714308
2023,Apr,Customer 328,Product E,61,62.53435625,3814.595731
2023,Apr,Customer 399,Product E,6,62.53435625,375.2061375
2023,Apr,Customer 68,Product C,22,87.09591868,1916.110211
2023,Apr,Customer 271,Product D,44,24.47930621,1077.089473
2023,Apr,Customer 220,Product B,9,90.00859829,810.0773846
2023,Apr,Customer 73,Product E,84,62.53435625,5252.885925
2023,Apr,Customer 220,Product C,19,87.09591868,1654.822455
2023,Apr,Customer 75,Product B,8,90.00859829,720.0687863
2023,Apr,Customer 254,Product B,35,90.00859829,3150.30094
2023,Apr,Customer 50,Product C,91,87.09591868,7925.7286
2023,Apr,Customer 302,Product B,79,90.00859829,7110.679265
2023,Apr,Customer 362,Product A,51,72.55920558,3700.519485
2023,Apr,Customer 492,Product B,76,90.00859829,6840.65347
2023,Apr,Customer 41,Product E,4,62.53435625,250.137425
2023,Apr,Customer 361,Product A,31,72.55920558,2249.335373
2023,Apr,Customer 195,Product B,50,90.00859829,4500.429915
2023,Apr,Customer 202,Product B,88,90.00859829,7920.75665
2023,Apr,Customer 355,Product B,19,90.00859829,1710.163368
2023,Apr,Customer 371,Product B,15,90.00859829,1350.128974
2023,Apr,Customer 419,Product E,27,62.53435625,1688.427619
2023,Apr,Customer 6,Product E,33,62.53435625,2063.633756
2023,Apr,Customer 145,Product B,94,90.00859829,8460.808239
2023,Apr,Customer 174,Product D,1,24.47930621,24.47930621
2023,Apr,Customer 217,Product A,52,72.55920558,3773.07869
2023,Apr,Customer 325,Product E,17,62.53435625,1063.084056
2023,Apr,Customer 142,Product B,29,90.00859829,2610.24935
2023,Apr,Customer 360,Product A,29,72.55920558,2104.216962
2023,Apr,Customer 165,Product E,69,62.53435625,4314.870581
2023,Apr,Customer 124,Product D,88,24.47930621,2154.178946
2023,Apr,Customer 52,Product A,7,72.55920558,507.9144391
2023,Apr,Customer 226,Product C,71,87.09591868,6183.810226
2023,Apr,Customer 3,Product E,22,62.53435625,1375.755838
2023,Apr,Customer 363,Product E,50,62.53435625,3126.717813
2023,Apr,Customer 325,Product E,90,62.53435625,5628.092063
2023,Apr,Customer 405,Product D,23,24.47930621,563.0240428
2023,Apr,Customer 21,Product A,15,72.55920558,1088.388084
2023,May,Customer 447,Product C,83,87.09591868,7228.96125
2023,May,Customer 290,Product E,49,62.53435625,3064.183456
2023,May,Customer 118,Product E,7,62.53435625,437.7404938
2023,May,Customer 435,Product A,13,72.55920558,943.2696725
2023,May,Customer 199,Product D,3,24.47930621,73.43791863
2023,May,Customer 97,Product A,45,72.55920558,3265.164251
2023,May,Customer 186,Product C,88,87.09591868,7664.440844
2023,May,Customer 123,Product C,45,87.09591868,3919.316341
2023,May,Customer 31,Product D,81,24.47930621,1982.823803
2023,May,Customer 195,Product D,5,24.47930621,122.3965311
2023,May,Customer 52,Product A,6,72.55920558,435.3552335
2023,May,Customer 374,Product A,84,72.55920558,6094.973269
2023,May,Customer 399,Product D,58,24.47930621,1419.79976
2023,May,Customer 52,Product D,63,24.47930621,1542.196291
2023,May,Customer 428,Product E,83,62.53435625,5190.351569
2023,May,Customer 95,Product D,52,24.47930621,1272.923923
2023,May,Customer 323,Product B,27,90.00859829,2430.232154
2023,May,Customer 60,Product B,49,90.00859829,4410.421316
2023,May,Customer 73,Product D,15,24.47930621,367.1895932
2023,May,Customer 72,Product A,1,72.55920558,72.55920558
2023,May,Customer 159,Product B,12,90.00859829,1080.103179
2023,May,Customer 97,Product C,7,87.09591868,609.6714308
2023,May,Customer 259,Product C,63,87.09591868,5487.042877
2023,May,Customer 358,Product C,94,87.09591868,8187.016356
2023,May,Customer 146,Product E,61,62.53435625,3814.595731
2023,May,Customer 115,Product C,40,87.09591868,3483.836747
2023,May,Customer 136,Product E,93,62.53435625,5815.695131
2023,May,Customer 387,Product C,27,87.09591868,2351.589804
2023,May,Customer 97,Product A,90,72.55920558,6530.328502
2023,May,Customer 299,Product E,65,62.53435625,4064.733156
2023,May,Customer 401,Product B,80,90.00859829,7200.687863
2023,May,Customer 98,Product A,79,72.55920558,5732.177241
2023,May,Customer 386,Product A,58,72.55920558,4208.433924
2023,May,Customer 9,Product B,88,90.00859829,7920.75665
2023,May,Customer 81,Product C,74,87.09591868,6445.097982
2023,May,Customer 412,Product D,50,24.47930621,1223.965311
2023,May,Customer 3,Product D,10,24.47930621,244.7930621
2023,May,Customer 15,Product B,9,90.00859829,810.0773846
2023,May,Customer 389,Product A,56,72.55920558,4063.315512
2023,May,Customer 90,Product D,89,24.47930621,2178.658253
2023,May,Customer 137,Product B,10,90.00859829,900.0859829
2023,May,Customer 346,Product C,91,87.09591868,7925.7286
2023,May,Customer 147,Product C,38,87.09591868,3309.64491
2023,May,Customer 221,Product E,5,62.53435625,312.6717813
2023,May,Customer 450,Product D,52,24.47930621,1272.923923
2023,May,Customer 216,Product D,47,24.47930621,1150.527392
2023,May,Customer 24,Product A,89,72.55920558,6457.769297
2023,May,Customer 119,Product D,50,24.47930621,1223.965311
2023,May,Customer 412,Product C,5,87.09591868,435.4795934
2023,May,Customer 426,Product E,92,62.53435625,5753.160775
2023,May,Customer 460,Product A,25,72.55920558,1813.98014
2023,May,Customer 15,Product D,51,24.47930621,1248.444617
2023,May,Customer 124,Product E,77,62.53435625,4815.145431
2023,May,Customer 205,Product D,70,24.47930621,1713.551435
2023,May,Customer 21,Product D,7,24.47930621,171.3551435
2023,May,Customer 440,Product A,42,72.55920558,3047.486634
2023,May,Customer 102,Product A,79,72.55920558,5732.177241
2023,May,Customer 104,Product E,18,62.53435625,1125.618413
2023,May,Customer 2,Product C,46,87.09591868,4006.412259
2023,May,Customer 111,Product A,1,72.55920558,72.55920558
2023,May,Customer 477,Product D,85,24.47930621,2080.741028
2023,May,Customer 390,Product A,21,72.55920558,1523.743317
2023,May,Customer 131,Product A,30,72.55920558,2176.776167
2023,May,Customer 211,Product D,87,24.47930621,2129.69964
2023,May,Customer 488,Product A,15,72.55920558,1088.388084
2023,May,Customer 180,Product B,57,90.00859829,5130.490103
2023,May,Customer 180,Product D,35,24.47930621,856.7757174
2023,May,Customer 347,Product C,33,87.09591868,2874.165316
2023,May,Customer 34,Product C,24,87.09591868,2090.302048
2023,May,Customer 164,Product E,58,62.53435625,3626.992663
2023,May,Customer 359,Product B,67,90.00859829,6030.576085
2023,May,Customer 202,Product B,62,90.00859829,5580.533094
2023,May,Customer 112,Product C,75,87.09591868,6532.193901
2023,May,Customer 176,Product A,15,72.55920558,1088.388084
2023,May,Customer 67,Product D,30,24.47930621,734.3791863
2023,May,Customer 277,Product A,19,72.55920558,1378.624906
2023,May,Customer 86,Product D,64,24.47930621,1566.675597
2023,May,Customer 31,Product B,18,90.00859829,1620.154769
2023,May,Customer 110,Product D,82,24.47930621,2007.303109
2023,May,Customer 44,Product B,64,90.00859829,5760.550291
2023,May,Customer 343,Product A,55,72.55920558,3990.756307
2023,May,Customer 129,Product A,9,72.55920558,653.0328502
2023,May,Customer 401,Product C,52,87.09591868,4528.987771
2023,Jun,Customer 447,Product A,4,72.55920558,290.2368223
2023,Jun,Customer 436,Product A,64,72.55920558,4643.789157
2023,Jun,Customer 232,Product E,76,62.53435625,4752.611075
2023,Jun,Customer 271,Product A,82,72.55920558,5949.854858
2023,Jun,Customer 128,Product E,26,62.53435625,1625.893263
2023,Jun,Customer 488,Product C,67,87.09591868,5835.426552
2023,Jun,Customer 26,Product C,60,87.09591868,5225.755121
2023,Jun,Customer 292,Product E,41,62.53435625,2563.908606
2023,Jun,Customer 282,Product E,36,62.53435625,2251.236825
2023,Jun,Customer 233,Product B,21,90.00859829,1890.180564
2023,Jun,Customer 335,Product C,31,87.09591868,2699.973479
2023,Jun,Customer 413,Product E,81,62.53435625,5065.282856
2023,Jun,Customer 241,Product B,60,90.00859829,5400.515897
2023,Jun,Customer 287,Product B,2,90.00859829,180.0171966
2023,Jun,Customer 94,Product D,7,24.47930621,171.3551435
2023,Jun,Customer 147,Product B,92,90.00859829,8280.791043
2023,Jun,Customer 334,Product E,14,62.53435625,875.4809875
2023,Jun,Customer 93,Product D,54,24.47930621,1321.882535
2023,Jun,Customer 407,Product D,78,24.47930621,1909.385884
2023,Jun,Customer 205,Product C,60,87.09591868,5225.755121
2023,Jun,Customer 189,Product B,45,90.00859829,4050.386923
2023,Jun,Customer 24,Product E,67,62.53435625,4189.801869
2023,Jun,Customer 370,Product B,84,90.00859829,7560.722256
2023,Jun,Customer 207,Product A,32,72.55920558,2321.894579
2023,Jun,Customer 129,Product C,51,87.09591868,4441.891853
2023,Jun,Customer 77,Product A,65,72.55920558,4716.348363
2023,Jun,Customer 131,Product A,48,72.55920558,3482.841868
2023,Jun,Customer 228,Product A,14,72.55920558,1015.828878
2023,Jun,Customer 168,Product C,55,87.09591868,4790.275527
2023,Jun,Customer 426,Product C,66,87.09591868,5748.330633
2023,Jun,Customer 47,Product A,52,72.55920558,3773.07869
2023,Jun,Customer 146,Product D,23,24.47930621,563.0240428
2023,Jun,Customer 64,Product B,72,90.00859829,6480.619077
2023,Jun,Customer 130,Product E,31,62.53435625,1938.565044
2023,Jun,Customer 68,Product E,19,62.53435625,1188.152769
2023,Jun,Customer 109,Product E,65,62.53435625,4064.733156
2023,Jun,Customer 368,Product C,79,87.09591868,6880.577576
2023,Jun,Customer 482,Product B,87,90.00859829,7830.748051
2023,Jun,Customer 88,Product C,68,87.09591868,5922.52247
2023,Jun,Customer 17,Product B,54,90.00859829,4860.464308
2023,Jun,Customer 234,Product D,15,24.47930621,367.1895932
2023,Jun,Customer 112,Product C,58,87.09591868,5051.563283
2023,Jun,Customer 448,Product E,26,62.53435625,1625.893263
2023,Jun,Customer 450,Product D,13,24.47930621,318.2309807
2023,Jun,Customer 119,Product C,13,87.09591868,1132.246943
2023,Jun,Customer 152,Product A,29,72.55920558,2104.216962
2023,Jun,Customer 133,Product C,19,87.09591868,1654.822455
2023,Jun,Customer 325,Product D,78,24.47930621,1909.385884
2023,Jun,Customer 22,Product A,40,72.55920558,2902.368223
2023,Jun,Customer 381,Product E,93,62.53435625,5815.695131
2023,Jun,Customer 177,Product C,92,87.09591868,8012.824519
2023,Jun,Customer 431,Product C,75,87.09591868,6532.193901
2023,Jun,Customer 448,Product D,70,24.47930621,1713.551435
2023,Jun,Customer 272,Product D,15,24.47930621,367.1895932
2023,Jun,Customer 131,Product C,37,87.09591868,3222.548991
2023,Jun,Customer 381,Product A,38,72.55920558,2757.249812
2023,Jun,Customer 327,Product B,19,90.00859829,1710.163368
2023,Jun,Customer 158,Product C,55,87.09591868,4790.275527
2023,Jun,Customer 340,Product B,27,90.00859829,2430.232154
2023,Jun,Customer 41,Product D,10,24.47930621,244.7930621
2023,Jun,Customer 162,Product C,52,87.09591868,4528.987771
2023,Jun,Customer 6,Product B,15,90.00859829,1350.128974
2023,Jun,Customer 156,Product E,72,62.53435625,4502.47365
2023,Jun,Customer 242,Product B,73,90.00859829,6570.627675
2023,Jun,Customer 275,Product A,68,72.55920558,4934.025979
2023,Jun,Customer 42,Product D,18,24.47930621,440.6275118
2023,Jun,Customer 134,Product E,98,62.53435625,6128.366913
2023,Jun,Customer 30,Product A,91,72.55920558,6602.887708
2023,Jun,Customer 168,Product A,17,72.55920558,1233.506495
2023,Jun,Customer 306,Product D,95,24.47930621,2325.53409
2023,Jun,Customer 189,Product C,46,87.09591868,4006.412259
2023,Jun,Customer 17,Product B,5,90.00859829,450.0429915
2023,Jun,Customer 438,Product E,16,62.53435625,1000.5497
2023,Jun,Customer 347,Product D,8,24.47930621,195.8344497
2023,Jun,Customer 352,Product C,82,87.09591868,7141.865332
2023,Jun,Customer 76,Product D,50,24.47930621,1223.965311
2023,Jun,Customer 372,Product A,8,72.55920558,580.4736446
2023,Jun,Customer 307,Product B,57,90.00859829,5130.490103
2023,Jun,Customer 102,Product C,99,87.09591868,8622.495949
2023,Jun,Customer 285,Product B,12,90.00859829,1080.103179
2023,Jun,Customer 350,Product D,82,24.47930621,2007.303109
2023,Jun,Customer 457,Product B,3,90.00859829,270.0257949
2023,Jun,Customer 74,Product B,36,90.00859829,3240.309538
2023,Jul,Customer 382,Product E,38,62.53435625,2376.305538
2023,Jul,Customer 461,Product A,90,72.55920558,6530.328502
2023,Jul,Customer 148,Product E,14,62.53435625,875.4809875
2023,Jul,Customer 397,Product C,65,87.09591868,5661.234714
2023,Jul,Customer 242,Product C,3,87.09591868,261.287756
2023,Jul,Customer 218,Product B,72,90.00859829,6480.619077
2023,Jul,Customer 375,Product B,21,90.00859829,1890.180564
2023,Jul,Customer 153,Product A,61,72.55920558,4426.11154
2023,Jul,Customer 310,Product D,4,24.47930621,97.91722484
2023,Jul,Customer 221,Product C,62,87.09591868,5399.946958
2023,Jul,Customer 253,Product D,85,24.47930621,2080.741028
2023,Jul,Customer 4,Product A,62,72.55920558,4498.670746
2023,Jul,Customer 243,Product B,9,90.00859829,810.0773846
2023,Jul,Customer 45,Product B,48,90.00859829,4320.412718
2023,Jul,Customer 297,Product C,89,87.09591868,7751.536763
2023,Jul,Customer 442,Product D,42,24.47930621,1028.130861
2023,Jul,Customer 67,Product C,41,87.09591868,3570.932666
2023,Jul,Customer 360,Product E,71,62.53435625,4439.939294
2023,Jul,Customer 106,Product A,65,72.55920558,4716.348363
2023,Jul,Customer 122,Product E,56,62.53435625,3501.92395
2023,Jul,Customer 297,Product B,6,90.00859829,540.0515897
2023,Jul,Customer 459,Product A,40,72.55920558,2902.368223
2023,Jul,Customer 8,Product D,58,24.47930621,1419.79976
2023,Jul,Customer 269,Product C,98,87.09591868,8535.400031
2023,Jul,Customer 464,Product D,82,24.47930621,2007.303109
2023,Jul,Customer 66,Product E,91,62.53435625,5690.626419
2023,Jul,Customer 308,Product A,31,72.55920558,2249.335373
2023,Jul,Customer 254,Product D,5,24.47930621,122.3965311
2023,Jul,Customer 56,Product C,96,87.09591868,8361.208193
2023,Jul,Customer 474,Product E,45,62.53435625,2814.046031
2023,Jul,Customer 2,Product D,68,24.47930621,1664.592822
2023,Jul,Customer 24,Product E,48,62.53435625,3001.6491
2023,Jul,Customer 221,Product B,36,90.00859829,3240.309538
2023,Jul,Customer 361,Product B,49,90.00859829,4410.421316
2023,Jul,Customer 15,Product A,17,72.55920558,1233.506495
2023,Jul,Customer 198,Product E,27,62.53435625,1688.427619
2023,Jul,Customer 64,Product B,18,90.00859829,1620.154769
2023,Jul,Customer 330,Product C,44,87.09591868,3832.220422
2023,Jul,Customer 141,Product D,60,24.47930621,1468.758373
2023,Jul,Customer 475,Product E,66,62.53435625,4127.267513
2023,Jul,Customer 87,Product A,12,72.55920558,870.710467
2023,Jul,Customer 19,Product A,74,72.55920558,5369.381213
2023,Jul,Customer 232,Product A,10,72.55920558,725.5920558
2023,Jul,Customer 479,Product D,4,24.47930621,97.91722484
2023,Jul,Customer 321,Product B,98,90.00859829,8820.842632
2023,Jul,Customer 39,Product D,51,24.47930621,1248.444617
2023,Jul,Customer 469,Product B,36,90.00859829,3240.309538
2023,Jul,Customer 257,Product E,6,62.53435625,375.2061375
2023,Jul,Customer 249,Product E,69,62.53435625,4314.870581
2023,Jul,Customer 435,Product E,47,62.53435625,2939.114744
2023,Jul,Customer 325,Product B,59,90.00859829,5310.507299
2023,Jul,Customer 219,Product B,10,90.00859829,900.0859829
2023,Jul,Customer 386,Product B,15,90.00859829,1350.128974
2023,Jul,Customer 138,Product A,79,72.55920558,5732.177241
2023,Jul,Customer 405,Product E,22,62.53435625,1375.755838
2023,Jul,Customer 301,Product C,40,87.09591868,3483.836747
2023,Jul,Customer 414,Product A,45,72.55920558,3265.164251
2023,Jul,Customer 298,Product E,27,62.53435625,1688.427619
2023,Jul,Customer 446,Product E,18,62.53435625,1125.618413
2023,Jul,Customer 234,Product B,53,90.00859829,4770.455709
2023,Jul,Customer 231,Product D,39,24.47930621,954.6929422
2023,Jul,Customer 333,Product B,70,90.00859829,6300.60188
2023,Jul,Customer 160,Product D,97,24.47930621,2374.492702
2023,Jul,Customer 243,Product C,69,87.09591868,6009.618389
2023,Jul,Customer 239,Product E,24,62.53435625,1500.82455
2023,Jul,Customer 226,Product D,16,24.47930621,391.6688994
2023,Jul,Customer 162,Product D,46,24.47930621,1126.048086
2023,Jul,Customer 415,Product D,25,24.47930621,611.9826553
2023,Jul,Customer 280,Product A,25,72.55920558,1813.98014
2023,Jul,Customer 82,Product B,67,90.00859829,6030.576085
2023,Jul,Customer 95,Product C,70,87.09591868,6096.714308
2023,Jul,Customer 176,Product A,44,72.55920558,3192.605046
2023,Jul,Customer 63,Product C,64,87.09591868,5574.138796
2023,Jul,Customer 71,Product E,50,62.53435625,3126.717813
2023,Jul,Customer 245,Product A,4,72.55920558,290.2368223
2023,Jul,Customer 204,Product B,21,90.00859829,1890.180564
2023,Jul,Customer 195,Product B,56,90.00859829,5040.481504
2023,Jul,Customer 360,Product C,68,87.09591868,5922.52247
2023,Jul,Customer 110,Product E,66,62.53435625,4127.267513
2023,Jul,Customer 283,Product D,39,24.47930621,954.6929422
2023,Jul,Customer 210,Product D,19,24.47930621,465.106818
2023,Jul,Customer 212,Product E,23,62.53435625,1438.290194
2023,Jul,Customer 223,Product C,98,87.09591868,8535.400031
2023,Aug,Customer 297,Product B,28,90.00859829,2520.240752
2023,Aug,Customer 223,Product C,74,87.09591868,6445.097982
2023,Aug,Customer 10,Product E,73,62.53435625,4565.008006
2023,Aug,Customer 499,Product B,19,90.00859829,1710.163368
2023,Aug,Customer 19,Product D,62,24.47930621,1517.716985
2023,Aug,Customer 228,Product A,92,72.55920558,6675.446913
2023,Aug,Customer 373,Product E,81,62.53435625,5065.282856
2023,Aug,Customer 111,Product E,86,62.53435625,5377.954638
2023,Aug,Customer 121,Product B,80,90.00859829,7200.687863
2023,Aug,Customer 257,Product A,30,72.55920558,2176.776167
2023,Aug,Customer 180,Product E,48,62.53435625,3001.6491
2023,Aug,Customer 19,Product C,2,87.09591868,174.1918374
2023,Aug,Customer 145,Product D,82,24.47930621,2007.303109
2023,Aug,Customer 150,Product A,27,72.55920558,1959.098551
2023,Aug,Customer 160,Product D,83,24.47930621,2031.782415
2023,Aug,Customer 376,Product B,84,90.00859829,7560.722256
2023,Aug,Customer 462,Product E,26,62.53435625,1625.893263
2023,Aug,Customer 119,Product A,82,72.55920558,5949.854858
2023,Aug,Customer 448,Product D,38,24.47930621,930.213636
2023,Aug,Customer 314,Product C,27,87.09591868,2351.589804
2023,Aug,Customer 144,Product D,76,24.47930621,1860.427272
2023,Aug,Customer 323,Product B,48,90.00859829,4320.412718
2023,Aug,Customer 349,Product B,84,90.00859829,7560.722256
2023,Aug,Customer 466,Product B,65,90.00859829,5850.558889
2023,Aug,Customer 297,Product A,75,72.55920558,5441.940419
2023,Aug,Customer 294,Product D,67,24.47930621,1640.113516
2023,Aug,Customer 286,Product A,41,72.55920558,2974.927429
2023,Aug,Customer 6,Product C,99,87.09591868,8622.495949
2023,Aug,Customer 251,Product B,51,90.00859829,4590.438513
2023,Aug,Customer 129,Product A,81,72.55920558,5877.295652
2023,Aug,Customer 417,Product E,31,62.53435625,1938.565044
2023,Aug,Customer 382,Product B,35,90.00859829,3150.30094
2023,Aug,Customer 144,Product E,59,62.53435625,3689.527019
2023,Aug,Customer 268,Product D,12,24.47930621,293.7516745
2023,Aug,Customer 488,Product A,21,72.55920558,1523.743317
2023,Aug,Customer 438,Product A,49,72.55920558,3555.401073
2023,Aug,Customer 448,Product D,86,24.47930621,2105.220334
2023,Aug,Customer 135,Product B,88,90.00859829,7920.75665
2023,Aug,Customer 240,Product D,47,24.47930621,1150.527392
2023,Aug,Customer 265,Product C,54,87.09591868,4703.179609
2023,Aug,Customer 432,Product D,84,24.47930621,2056.261722
2023,Aug,Customer 16,Product B,90,90.00859829,8100.773846
2023,Aug,Customer 139,Product E,79,62.53435625,4940.214144
2023,Aug,Customer 15,Product C,84,87.09591868,7316.057169
2023,Aug,Customer 252,Product B,80,90.00859829,7200.687863
2023,Aug,Customer 49,Product D,48,24.47930621,1175.006698
2023,Aug,Customer 458,Product A,48,72.55920558,3482.841868
2023,Aug,Customer 356,Product E,60,62.53435625,3752.061375
2023,Aug,Customer 304,Product C,95,87.09591868,8274.112275
2023,Aug,Customer 305,Product E,68,62.53435625,4252.336225
2023,Aug,Customer 426,Product B,59,90.00859829,5310.507299
2023,Aug,Customer 410,Product A,8,72.55920558,580.4736446
2023,Aug,Customer 199,Product A,3,72.55920558,217.6776167
2023,Aug,Customer 498,Product D,86,24.47930621,2105.220334
2023,Aug,Customer 186,Product D,14,24.47930621,342.7102869
2023,Aug,Customer 154,Product B,75,90.00859829,6750.644872
2023,Aug,Customer 290,Product C,39,87.09591868,3396.740829
2023,Aug,Customer 133,Product B,23,90.00859829,2070.197761
2023,Aug,Customer 88,Product E,72,62.53435625,4502.47365
2023,Aug,Customer 57,Product A,28,72.55920558,2031.657756
2023,Aug,Customer 47,Product B,98,90.00859829,8820.842632
2023,Aug,Customer 198,Product A,5,72.55920558,362.7960279
2023,Aug,Customer 335,Product D,69,24.47930621,1689.072128
2023,Aug,Customer 395,Product C,70,87.09591868,6096.714308
2023,Aug,Customer 63,Product B,79,90.00859829,7110.679265
2023,Aug,Customer 73,Product C,47,87.09591868,4093.508178
2023,Aug,Customer 109,Product A,65,72.55920558,4716.348363
2023,Aug,Customer 192,Product C,52,87.09591868,4528.987771
2023,Aug,Customer 466,Product B,49,90.00859829,4410.421316
2023,Aug,Customer 48,Product E,54,62.53435625,3376.855238
2023,Aug,Customer 213,Product E,16,62.53435625,1000.5497
2023,Aug,Customer 302,Product A,88,72.55920558,6385.210091
2023,Aug,Customer 302,Product C,62,87.09591868,5399.946958
2023,Aug,Customer 494,Product B,45,90.00859829,4050.386923
2023,Aug,Customer 203,Product B,43,90.00859829,3870.369726
2023,Aug,Customer 317,Product E,13,62.53435625,812.9466313
2023,Aug,Customer 224,Product B,38,90.00859829,3420.326735
2023,Aug,Customer 192,Product E,88,62.53435625,5503.02335
2023,Aug,Customer 107,Product B,98,90.00859829,8820.842632
2023,Aug,Customer 499,Product A,43,72.55920558,3120.04584
2023,Aug,Customer 95,Product B,60,90.00859829,5400.515897
2023,Aug,Customer 400,Product B,39,90.00859829,3510.335333
2023,Aug,Customer 161,Product E,98,62.53435625,6128.366913
2023,Sep,Customer 248,Product B,6,90.00859829,540.0515897
2023,Sep,Customer 232,Product E,76,62.53435625,4752.611075
2023,Sep,Customer 13,Product A,4,72.55920558,290.2368223
2023,Sep,Customer 259,Product D,65,24.47930621,1591.154904
2023,Sep,Customer 306,Product E,17,62.53435625,1063.084056
2023,Sep,Customer 212,Product C,17,87.09591868,1480.630618
2023,Sep,Customer 483,Product B,24,90.00859829,2160.206359
2023,Sep,Customer 50,Product A,87,72.55920558,6312.650885
2023,Sep,Customer 411,Product A,85,72.55920558,6167.532474
2023,Sep,Customer 266,Product D,25,24.47930621,611.9826553
2023,Sep,Customer 322,Product D,13,24.47930621,318.2309807
2023,Sep,Customer 500,Product B,66,90.00859829,5940.567487
2023,Sep,Customer 357,Product A,54,72.55920558,3918.197101
2023,Sep,Customer 268,Product A,31,72.55920558,2249.335373
2023,Sep,Customer 53,Product C,38,87.09591868,3309.64491
2023,Sep,Customer 456,Product C,66,87.09591868,5748.330633
2023,Sep,Customer 350,Product A,16,72.55920558,1160.947289
2023,Sep,Customer 186,Product D,4,24.47930621,97.91722484
2023,Sep,Customer 237,Product B,47,90.00859829,4230.40412
2023,Sep,Customer 420,Product A,36,72.55920558,2612.131401
2023,Sep,Customer 348,Product E,64,62.53435625,4002.1988
2023,Sep,Customer 450,Product D,59,24.47930621,1444.279066
2023,Sep,Customer 118,Product D,55,24.47930621,1346.361842
2023,Sep,Customer 31,Product A,87,72.55920558,6312.650885
2023,Sep,Customer 81,Product A,65,72.55920558,4716.348363
2023,Sep,Customer 368,Product C,89,87.09591868,7751.536763
2023,Sep,Customer 88,Product A,3,72.55920558,217.6776167
