Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
92000000,2585,114570,LaGranja,AvSanJosédelaEstrella/JoaquinEdwardsBello,4,1,90,130,1,10343699,Luz Godoy Propiedades
115000000,3231,143213,Renca,YC59258GranVia/YC59258Av.Miraflores,3,3,80,130,,7941984,Propiedades Centro Santiago SPA
215319500,6050,268144,Huechuraba,AvenidalosLibertadores,3,3,85,130,2,10055113,Houm
133000000,3737,165629,Maipú,Loscastaños,3,3,80,130,2,10907811,Unne
167273000,4700,208310,Maipú,ElAlcázarOriente,4,4,150,130,2,7078017,Houm
179900000,5055,224035,Quilicura,LoMarcoleta/delrodeo,4,2,100,130,3,11601249,Easyprop
227420100,6390,283213,Colina,EstanciaLiray,4,3,130,130,2,9513416,Urbalia
180000000,5058,224159,Maipú,JoseLuisInfanteLarraín1279,3,3,115,130,2,9616055,Unne
97516600,2740,121440,PedroAguirreCerda,VecinalconAv.ClubHipico,2,2,67,130,1,9585333,Urbalia
100000000,2810,124533,Lampa,SantaCeciliaconArturoPrat,3,1,51,130,2,9362356,Unne
98000000,2754,122042,Maipú,bambúuno570,3,1,70,130,1,9075041,Unne
161151520,4528,200687,Maipú,AvenidaQuilin/CalleJudea,5,2,130,130,,3894813,Jorge Pablo Caro Propiedades
95000000,2669,118306,Lampa,SantaCeciliaconArturo,3,1,51,130,2,9371187,Unne
213540000,6000,265928,Colina,EstanciaLiray,3,3,113,130,2,6234679,Urbalia
147698500,4150,183933,LoPrado,catedral5952,5,2,120,130,,7352413,Unne
85000000,2388,105853,Maipú,SectorElAbrazodeMaipú,2,2,70,130,,9540054,Unne
131327100,3690,163546,Maipú,Maipú,4,3,90,130,1,7837682,Agente Propiedades
48000000,1349,59776,Buin,AltoJahuel,2,1,80,130,,9950596,
166900000,4690,207846,Maipú,CiudadSatélite,4,4,115,130,1,5423378,Unne
227420100,6390,283213,Colina,EstanciaLiray,4,3,130,130,3,11524615,Urbalia
135000000,3793,168120,PuenteAlto,cerrocipres,4,3,105,130,2,9261869,Unne
95000000,2669,118306,PuenteAlto,PasajeParqueRiesco0939,3,1,64,130,1,11124726,Nexxos
150000000,4215,186800,PuenteAlto,LosProductores,3,1,80,130,2,11095953,Nexxos
158375500,4450,197230,Maipú,Ciudadsatelite/condominiocordillera,3,3,98,130,2,9471265,Easyprop
120000000,3372,149440,Maipú,PortaldelValle,3,1,84,130,2,11056864,Nexxos
185000000,5198,230386,Lampa,BoluvardSanCristobalAG/Av.LaMontaña,7,3,120,130,,8466025,Propiedades Centro Santiago SPA
210000000,5901,261519,LaFlorida,-33.527408,4,2,93,130,3,11480469,Easyprop
130000000,3653,161893,ElBosque,Loespejo,4,3,100,130,1,11079180,Nexxos
91500000,2571,113948,PuenteAlto,Sevendeacogedoracasaenlaflorida,3,1,80,130,1,10208505,Movahome Corredores Integrados
95000000,2669,118306,PuenteAlto,Lospájaros,3,1,80,130,3,10011932,Urbalia
93000000,2613,115816,Peñaflor,VicuñaMackenna,3,2,130,130,,9874647,Unne
89686800,2520,111690,PuenteAlto,CerroGordo/AvenidaMéxicoYLasNieves/PuenteAlto,4,1,100,130,3,10753750,Unne
149478000,4200,186149,Maipú,Avenidapajaritosparadero8/avenidaeldescanso,4,2,139,130,,9928370,Mauricio Pino Propiedades
110000000,3091,136986,PadreHurtado,PadreMartingusinde&papaJuanPablo,3,1,50,130,2,10739052,Unne
81857000,2300,101939,PadreHurtado,SanMarcos/VillaTodosLosSantos/PadreHurtado,3,1,92,130,1,9906924,Unne
128000000,3597,159402,Maipú,VillajardindelsurIII,4,3,90,130,,10153918,Unne
127900000,3594,159278,Maipú,IsabelriquelmeesquinaMillahue,4,,94,130,3,11372205,Unne
170000000,4777,211706,PuenteAlto,AvEjercitoLibertador/CondomiioLosCoigues,4,3,110,130,,11366932,Aleida Lama Propiedades
192008050,5395,239113,LaCisterna,Lacisterna,4,1,130,130,,8955538,
86000000,2416,107098,Maipú,DiademaDos,3,2,77,130,1,11289541,Roma Asesores
130566303,3669,162598,LoPrado,Loprado,5,2,120,130,,11150187,Alessandro Matteucci Cajas
89000000,2501,110834,Renca,Topocalma,4,1,76,130,2,11133005,
153037000,4300,190582,SanBernardo,LomasdeMirasur,4,3,110,130,1,10751233,
76000000,2135,94645,LaFlorida,Oronativo,4,1,90,130,3,11079487,
139334850,3915,173518,LaFlorida,SalvadorSanfuentes,3,2,65,130,1,11043481,
120000000,3372,149440,PuenteAlto,Junquillar,6,3,120,130,1,8765412,Sandra Propiedades
141292300,3970,175956,Maipú,Ciudadsatélite,3,2,127,130,2,10877727,
100000000,2810,124533,LaFlorida,Bach,3,1,92,130,1,8003493,
106770000,3000,132964,Maipú,CaboVírgenes,2,1,50,130,1,10748889,
85000000,2388,105853,PuenteAlto,CasaenPuenteAltoOportunidad,4,2,132,130,1,6146828,AArgomedo Propiedades
130000000,3653,161893,LoPrado,Alcaldía,3,1,78,130,2,7325867,Margarita Leiva Catalan
100000000,2810,124533,PuenteAlto,LosAmarantos,2,1,84,130,2,9061542,Enfoque Propiedades
94000000,2641,117061,EstaciónCentral,Avenida5deAbril,2,1,72,131,,7586371,Patricio Gajardo propiedades
128000000,3597,159402,Maipú,Parqueelrosal,4,2,94,131,,11356995,
141577020,3978,176310,LaFlorida,Santaraquel,3,2,69,131,1,10090028,Unne
107000000,3006,133250,Maipú,SeVendeCasaenVillaPehuen1enMaipu,2,1,50,131,1,11337414,Mi Llave
105000000,2950,130760,Peñaflor,Casa2PisosenCondominioLasFlores,3,2,66,131,,9091170,Corretajes Prosal
119226500,3350,148476,Melipilla,Lasparras2025,3,2,85,131,,11124307,Unne
135242000,3800,168421,Maipú,Av.ElRosalSantaMaríadeMaipú,4,2,94,131,2,11093588,Nexxos
119226500,3350,148476,LaFlorida,#�NOMBRE?,3,2,116,131,3,11070112,Nexxos
92534000,2600,115235,EstaciónCentral,SanPatricioconVecinal,4,1,110,131,1,11072021,Nexxos
124565000,3500,155125,Maipú,Chicahue130Maipú,3,1,55,131,,11469350,Easyprop
102321250,2875,127424,LaFlorida,Corindon1512,4,2,95,131,3,11403811,Partners & Advisers Propiedades
125000000,3512,155666,PuenteAlto,Losprados,5,2,,131,1,6789937,Enfoque Propiedades
139600000,3922,173848,Macul,ExequielFernández,3,2,120,131,2,6457438,Novavista
85000000,2388,105853,SanBernardo,Casa2PisosenVillaLasBrisasdeSn.Bernardo,2,3,73,132,,9171883,Corretajes Prosal
138801000,3900,172853,Maipú,ElOlimpo/NuevaSanMartín,4,2,95,132,1,8441070,Mauricio Pino Propiedades
100000000,2810,124533,ElBosque,YC59727Av.Central/Larga,4,2,135,132,1,8319436,Propiedades Centro Santiago SPA
115000000,3231,143213,Maipú,Ciudadsatelite,3,2,93,132,,9369274,Mi Llave
79000000,2220,98381,Lampa,YC59989Chagual/MaticoSur,2,1,60,132,,8544602,Propiedades Centro Santiago SPA
155000000,4355,193026,Maipú,Reneolivaresbecerranu-60278/losurbanistas,3,3,86,132,,8736620,Propiedades Centro Santiago SPA
266925000,7500,332410,Ñuñoa,Holanda/SimónBolívar,3,3,105,132,,9584982,Sucursal El Bosque Sur
180000000,5058,224159,Maipú,A10minutosdelaEstacióndeMetroLasParcelasMaipú,5,2,110,132,3,11651372,Nexxos
99652000,2800,124100,SanBernardo,Elpinar,4,1,73,132,1,10053101,Houm
165000000,4636,205479,Maipú,RenéOlivaresBecerra,3,3,86,132,,9146878,Houm
155000000,4355,193026,Maipú,Casade2pisosde3d+3b+cobertizo+quinchoypatiodelantero,3,3,86,132,,9235707,Corredorpro Spa
125000000,3512,155666,LaFlorida,NuestraseñoradeGuadalupeconEnriqueOlivares,3,2,71,132,1,10885760,Mi Llave - LITE
100000000,2810,124533,ElBosque,LosManzanos,4,2,135,132,1,7846644,Houm
100000000,2810,124533,Maipú,libertadordechile2716,3,2,132,132,,11242374,Todo Propiedades
127500000,3582,158780,Buin,Buin,5,3,123,132,1,9784308,Agente Propiedades
127500000,3582,158780,Buin,FranciscoJavierKrugger,5,3,123,132,1,8098175,Houm
60000000,1686,74720,SanBernardo,Arg750sb,1,1,65,132,1,11400251,Scn Propiedades Ltda
127500000,3582,158780,Buin,villaseca/ruta5sur,5,3,126,132,1,11004494,Unne
103175410,2899,128487,Maipú,BatallónAtacama,4,2,118,132,2,6547282,
155000000,4355,193026,Maipú,reneolivaresbecerra3179,3,3,86,132,1,8818392,Corredorpro Spa
142360000,4000,177285,Lampa,LaMontañaNte.3650,3,3,84,133,2,8722194,Behouse
120000000,3372,149440,PuenteAlto,LasNievesconlosJardines.,4,2,98,133,2,11985678,Corredores Asociados - OpenBrokers
79000000,2220,98381,SanBernardo,quetalmahue901,4,2,133,133,,11967396,Corredores Asociados - OpenBrokers
115000000,3231,143213,ElBosque,pasajediegoportales987,3,2,133,133,,11967091,Corredores Asociados - OpenBrokers
338105000,9500,421052,Providencia,Tegualda/Italia,5,2,202,133,,11326291,Nexxos
256248000,7200,319113,Santiago,AvSanPablo/Matucana,4,2,212,133,,9356248,Unne
97587780,2742,121529,PuenteAlto,VillaLosAramos,4,1,78,133,2,8933361,Vivaqui Propiedades
127500000,3582,158780,Buin,VillasecaOriente0120Buin,5,3,126,133,2,11292176,Nexxos
120000000,3372,149440,Lampa,lasmagnolias2713casa25vallegrande,3,2,67,133,2,9289428,Unne
124565000,3500,155125,PadreHurtado,MA-Cond.TierraVivaCasa78/133con3D3Bde2pisos,3,3,78,133,2,11160233,Nexxos
128124000,3600,159557,LaFlorida,JoseMiguelCarreracercanaaManutara,3,1,66,133,3,11101280,Nexxos
142360000,4000,177285,Lampa,Lagunanorte,3,3,84,133,2,9934069,Nativo Propiedades
150000000,4215,186800,PuenteAlto,CoimbraSur,3,3,76,133,1,10512333,
160400000,4507,199751,PuenteAlto,C.ManuelRodríguez0260,3,1,62,133,2,10878333,cclpropiedades
90000000,2529,112080,Maipú,LasTinajas&QuintaVergara,3,1,100,134,3,12188657,Gesinprop Gestión Inmobiliaria
127412200,3580,158670,CerroNavia,CondedeQuintaAlegre1162,2,3,122,134,2,8392460,
120000000,3372,149440,Maipú,CaminoMelipilla/EstacionMetroTrenTresPoniente,3,1,45,134,3,11182983,Sucursal El Bosque Sur
117660540,3306,146526,Melipilla,Condominioaltosdelmaiten,3,2,84,134,2,12052734,
96000000,2697,119552,LaFlorida,Manutara,4,2,86,134,3,11984330,Corredores Asociados - OpenBrokers
335969600,9440,418393,Peñalolén,matíascousiño4107,3,3,122,134,,11945629,Looff Propiedades
142004100,3990,176842,QuintaNormal,Quintanormal,2,1,107,134,,11710247,Mi Llave
99652000,2800,124100,Maipú,MiguelRubio/JulioCorderoBustamante,4,2,80,134,,8381373,Jorge Pablo Caro Propiedades
283652300,7970,353241,PadreHurtado,LagunadelSol,3,3,267,134,2,8957944,Agente Inmobiliario
125000000,3512,155666,PuenteAlto,RíoGrande/CaboVirgenes,4,2,134,134,1,9528133,Procasa Inmobiliaria Echagüe
84348300,2370,105041,PuenteAlto,Casaenventaenpuentealtovillaandesdelsur,3,2,108,134,,11291369,INMOBILIARI@S ASOCIAD@S
69000000,1939,85928,PuenteAlto,PuenteAlto,3,1,58,134,2,9139130,Agente Propiedades
117660540,3306,146526,Melipilla,Condominioaltosdelmaiten,3,2,84,134,2,11537325,
73279810,2059,91258,PuenteAlto,PuenteAlto,3,2,58,134,2,8763389,Agente Propiedades
190000000,5339,236613,Maipú,Cercanoavenidacaminomelipillayavenidacentral,4,3,113,134,,10784895,Unne
73000000,2051,90909,PuenteAlto,VillanevadosdelMaipo,3,1,70,134,,11163476,Unne
145741050,4095,181496,SanBernardo,FaldeosdeNos,3,3,75,134,2,6475140,Grupo AG Propiedades
131683000,3700,163989,PuenteAlto,VolcánHuanquihue,3,2,65,134,2,8651016,Enfoque Propiedades
105000000,2950,130760,LaReina,Cordillera,4,1,70,135,1,6128942,Novavista
366577000,10300,456509,Colina,Santaelenalosnogalesii,3,3,135,135,2,12341129,Urbalia
120000000,3372,149440,Colina,LosAstronautas/SanNicolas,3,1,90,135,,6656578,Jorge Pablo Caro Propiedades
130000000,3653,161893,Lampa,GeneralSanMartínNorte,3,3,76,135,1,7754331,Propiedades La Viña
169052500,4750,210526,Quilicura,LoMarcoleta,4,,123,135,1,11426458,Propital
97000000,2725,120797,LaFlorida,JoseMiguelCarrera238,3,2,76,135,1,12012823,Corredores Asociados - OpenBrokers
142004100,3990,176842,QuintaNormal,QuintaNormal,3,1,107,135,2,11948421,Mi Llave
160297360,4504,199623,LaFlorida,pasajelaescarcha,3,1,63,135,,11824245,
130971200,3680,163102,Maipú,-4ponienteptefreimontalva,3,2,71,135,2,11923775,Movahome Corredores Integrados
130000000,3653,161893,PuenteAlto,LagunaSausalito,4,2,54,135,2,7819690,Houm
125000000,3512,155666,SanBernardo,LuisGoicolea,6,2,220,135,,8290903,Armacima
120000000,3372,149440,PuenteAlto,Villaelalbaii,3,1,58,135,1,11679148,Nexxos
160000000,4496,199253,LaFlorida,VillaQuinchamaly,3,2,71,135,1,6481605,Sucursal El Bosque Sur
284720000,8000,354570,LasCondes,TomasMoro-LosPozos,4,3,128,135,1,6526312,VALVAL
124565000,3500,155125,Maipú,villalosheroesmaipu,3,3,85,135,,10898954,Grupo Premium Propiedades Santiago
141363480,3972,176044,Macul,Sargentoaldea/agricola/av.Vicuñamackenna,3,1,135,135,,10909552,Sucursal El Bosque Sur
93000000,2613,115816,PuenteAlto,Ventacasapuentealto,3,1,90,135,,11579299,Movahome Corredores Integrados
108371550,3045,134958,LaReina,TalinayconDiputadaLauraRodriguez,3,1,76,135,1,10954468,Unne
100000000,2810,124533,LaReina,Casade1PisoaminutosdeEst.MetroFdo.CastilloVelasco,3,1,89,135,,9975069,Corretajes Prosal
128000000,3597,159402,LaReina,DiputadaLauraRodriguez/Chapilca,3,2,72,135,1,10821972,Luz Godoy Propiedades
145000000,4074,180573,LaReina,AvAlcaldeFernandoCastilloVelascoYC56694/FrayAndres,7,2,64,135,1,6485720,Propiedades Centro Santiago SPA
167273000,4700,208310,Maipú,Maipú,4,4,100,135,2,9063166,SyA Propiedades LTDA.
98500000,2768,122665,LaFlorida,Enventa....!casaconexcelenteubicación,3,1,55,135,1,10211916,Movahome Corredores Integrados
125000000,3512,155666,Maipú,Villalosheroes/h.Perezdearce/caminomelipilla,3,1,67,135,1,10791234,Grupo Inovo
175000000,4917,217933,Peñalolén,AvenidaOriental,5,2,165,135,1,11056693,Nexxos
82462030,2317,102692,PuenteAlto,Lasnievesorienteconavmexico,3,2,81,135,1,11453817,Oyarce reyes
145385150,4085,181052,Lampa,Yc59603elsendero/gralsanmartinnte,3,3,101,135,1,8250580,Propiedades Centro Santiago SPA
80000000,2248,99626,Maipú,Casaborgoñocon4ponientemaipú,3,1,45,135,,11388671,Movahome Corredores Integrados
135000000,3793,168120,Buin,Condominiolosciruelosi,3,2,75,135,,10446344,Unne
127000000,3568,158157,Maipú,Juanbohon,4,2,135,135,2,9037696,Houm
115000000,3231,143213,PedroAguirreCerda,clubhipico&lagocalafquen,5,2,120,135,,11004227,Unne
73000000,2051,90909,ElBosque,Juanx/piox,4,2,180,135,1,8969886,Procasa Adrián Ulloa Propiedades
153000000,4299,190535,PuenteAlto,Plazaviva,3,3,84,135,2,10098911,cclpropiedades
110000000,3091,136986,LoEspejo,6poniente7400,3,2,120,135,1,7239770,Fica Propiedades
110000000,3091,136986,LoEspejo,Seispte.,4,3,118,135,1,9549733,Fica Propiedades
155000000,4355,193026,PuenteAlto,NonatoCoo2812,4,2,,135,3,10730538,Ytapmor Propiedades
138801000,3900,172853,Lampa,PasajeSenderoOriente2564,3,3,101,135,2,10660943,R&M Gestión Inmobiliaria
121000000,3400,150685,Maipú,Ptovelero,3,2,100,136,1,10733354,Gesinprop Gestión Inmobiliaria
137990000,3877,171843,PuenteAlto,PasajeAsís1505,3,2,111,136,1,12006675,Munay Gestión Inmobiliaria
140000000,3934,174346,Maipú,Pje.PuertoCisnes/Pje.Chipana,4,2,71,136,,11927759,Procasa Adrián Ulloa Propiedades
135000000,3793,168120,LaFlorida,SanJosédelaEstrella/SanPedro,4,1,92,136,,10703250,Luz Godoy Propiedades
128835800,3620,160443,PuenteAlto,Puentealto,3,2,93,136,4,9432233,Nathaly Propiedades
100000000,2810,124533,Maipú,CuidadSatélite,2,1,46,136,,9589687,Unne
125000000,3512,155666,PuenteAlto,RioClaroconLosToros,4,2,93,136,4,9471350,Unne
166917100,4690,207867,PadreHurtado,LosCeibos900-1200,3,3,77,136,2,11223896,Todo Propiedades
166917100,4690,207867,PadreHurtado,LosCeibos900-1200,3,3,77,136,2,11224013,Todo Propiedades
151755760,4264,188986,PuenteAlto,Terrandina,3,2,77,136,1,11570654,
167000000,4692,207970,PuenteAlto,LosDiáconos3190,3,3,95,136,2,9554985,Maritza Andrea Pelayo Lobos
166917100,4690,207867,PadreHurtado,Noespecifica,3,3,77,136,2,11224054,Todo Propiedades
140000000,3934,174346,Maipú,Maipú,4,2,115,136,2,5607090,Agente Propiedades
122000000,3428,151930,Pudahuel,Lican7388,3,2,87,136,2,6753010,
70000000,1967,87173,LoEspejo,C.Monterrey/Sta.Anita,3,1,120,136,1,8793290,Procasa Adrián Ulloa Propiedades
69000000,1939,85928,Melipilla,HumbertoRiverosAG/EduardoMoralesOsorio,3,1,65,136,,9043780,Propiedades Centro Santiago SPA
154816500,4350,192798,Maipú,eladiorojas,3,3,110,136,3,11092353,Nexxos
135000000,3793,168120,PuenteAlto,Casaenventacallesangabrielpuentealto,3,2,85,136,,10216476,Movahome Corredores Integrados
106140000,2982,132179,Colina,Villalasaraucarias,3,2,136,136,,11410254,
160155000,4500,199446,Pudahuel,JardíndeLaViña,4,2,109,136,1,11384129,Houm
202863000,5700,252631,PuenteAlto,CoimbraSur//AvenidaJorgeRossOssa,4,3,122,136,1,9269359,Unne
95915050,2695,119446,LoEspejo,Av.lasTorres,2,1,91,136,2,10794373,Propiedades Abarca
169999990,4777,211706,PuenteAlto,AvSanCarlosc/AvTobalaba,3,3,97,137,1,12243649,Unne
110329000,3100,137396,Huechuraba,Loslibertadores,4,2,89,137,1,12091212,Nexxos
120000000,3372,149440,PuenteAlto,TorreNvaPte.566,5,2,97,137,3,12079267,
170000000,4777,211706,PuenteAlto,PuenteAlto,3,3,97,137,1,6710593,INDEHID Administracion y Gestion Inmobiliaria
70000000,1967,87173,LaPintana,EnriqueBunster/FranciscoBilbao,6,6,137,137,,9434451,Procasa Adrián Ulloa Propiedades
156596000,4400,195014,Quilicura,HoracioRiedCarrera,3,2,103,137,2,10055490,Houm
156596000,4400,195014,Quilicura,Pellin/huilliches,3,2,77,137,,11581526,Movahome Corredores Integrados
180000000,5058,224159,PuenteAlto,Ventacasaaltosdelracopuentealto,3,2,137,137,,11579107,Movahome Corredores Integrados
179017700,5030,222936,LaFlorida,Paicaví,3,3,99,137,1,8906072,Mundo Propiedades Chile
179017700,5030,222936,LaFlorida,Paicaví,3,3,99,137,1,8955310,Unne
242012000,6800,301385,LasCondes,Av.Colon/Av.Manquehue,3,2,78,137,,7614900,Unne
100000000,2810,124533,Buin,Casa2PisosenElMadrigaldeBuin,3,2,65,137,,9501817,Corretajes Prosal
120000000,3372,149440,PuenteAlto,RíoClaroconLosToros,3,2,93,137,2,6104046,
64773800,1820,80665,Melipilla,ManuelHumbertoRiveros,3,1,54,137,1,10389428,Grupo Premium Propiedades Santiago
120000000,3372,149440,Santiago,LebuOriente,4,1,131,138,2,11841421,
85000000,2388,105853,Talagante,VillaEsperanza,2,2,80,138,1,9225401,
122000000,3428,151930,Maipú,Losmoais,3,1,91,138,1,9302068,
81000000,2276,100872,Maipú,avjmBalmaceda.villaloshéroes,3,2,51,138,,8015541,Unne
135000000,3793,168120,PuenteAlto,BarrioPortugal,4,3,72,138,1,12005782,cclpropiedades
166205300,4670,206980,Cerrillos,Pasajelosnogales,3,2,87,138,,11824123,
181509000,5100,226039,PuenteAlto,MetroLasMercedes,3,3,129,138,2,11325923,Grupo Premium Propiedades Santiago
83000000,2332,103362,Lampa,LagoRapelconIgnacioSerrano,6,2,133,138,2,8538442,Unne
233114500,6550,290304,LaFlorida,calleMariaCristina6679,4,3,117,138,2,11219009,Todo Propiedades
150000000,4215,186800,Maipú,entrereysalomonyadrianaperezllona2,3,2,88,138,1,10842909,Unne
125000000,3512,155666,Maipú,JoseManuelIrarrazavalYC61492/Capri,3,1,69,138,2,9987650,Propiedades Centro Santiago SPA
177950000,5000,221606,PuenteAlto,PuenteAlto,3,3,158,138,1,7352075,Agente Propiedades
115000000,3231,143213,PuenteAlto,Géminis217,5,2,100,138,1,10250165,Arsen Propiedades
118265570,3323,147280,Maipú,Alfredosilvacarvallo/josémanuelbalmaceda.,3,2,86,138,,6647650,Foix Realty 100
105117755,2954,130906,Maipú,Alfredosilvacarvallo/josémanuelbalmaceda.,3,2,86,138,,6647635,Foix Realty 100
122000000,3428,151930,Maipú,Maipú,3,1,91,138,1,9659499,
95000000,2669,118306,Quilicura,Callec,3,1,56,138,2,10896967,
110329000,3100,137396,PuenteAlto,DelCaribe/AvConchayToro/ElPenon/ConchayToroPar321/2,3,2,75,139,,6911300,Jaime Moris Propiedades (Providencia)
234894000,6600,292521,Ñuñoa,montenegro80,3,2,139,139,1,11817852,RUKAM SPA
234894000,6600,292521,Ñuñoa,montenegro80,3,2,139,139,1,11763930,RUKAM SPA
160000000,4496,199253,PuenteAlto,cercanoaNemesiovicuña,4,2,100,139,1,11338141,Unne
125561520,3528,156366,SanMiguel,Av.Departamental/SantaRosa,3,1,79,139,2,11574078,Easyprop
234894000,6600,292521,Ñuñoa,montenegro80,3,2,85,139,1,9983155,Unne
170832000,4800,212742,Maipú,IsabelRiquelmeYC61745/Av.ElRosal,4,3,110,139,,10481880,Propiedades Centro Santiago SPA
125000000,3512,155666,PuenteAlto,Sevendeacogedoracasaenhaciendalosconquistadores,3,2,85,139,,10208573,Movahome Corredores Integrados
117000000,3287,145704,Maipú,Pdte.EduardoFreiMontalva,5,2,92,139,2,7386337,
162000000,4552,201743,PuenteAlto,Mapulemu,3,2,80,140,1,9861911,
4520,0,6,Santiago,CostaneraFerreaPoniente,4,3,82,140,4,11399089,Zerpa Propiedades
138089200,3880,171967,PadreHurtado,FernandoMuñozRojas1133,3,2,74,140,1,11252860,
109000000,3063,135741,CaleradeTango,CaleradeTango,4,2,90,140,1,12322145,Agente Propiedades
118000000,3316,146949,Melipilla,Melipilla,6,3,120,140,1,12322127,Agente Propiedades
127000000,3568,158157,Quilicura,Quilicura,3,2,66,140,1,12192926,
188627000,5300,234903,Colina,MAP-SeVendehermosacasa3H,3,2,81,140,2,12147250,Easyprop
149122100,4190,185706,Pudahuel,CalleSanDanielconpasajeGalaz,3,1,140,140,2,12108732,Corredores Asociados - OpenBrokers
231335000,6500,288088,Huechuraba,PedroFontova/CondominioTorreónDelCarmenNorte.,4,3,115,140,1,12103695,Cata Brochet
231335000,6500,288088,Huechuraba,ElCarmendeHuechuraba/CondominioTorreónDelCarmenNorte.D,4,3,115,140,1,12102755,Cata Brochet
173000000,4861,215442,Maipú,CalleelBosquecasiesquinaLosUrbanistas,4,3,117,140,2,7669063,Mi Llave
140580500,3950,175069,SanBernardo,VillaMaestranza,4,3,120,140,1,12013034,Corredores Asociados - OpenBrokers
160155000,4500,199446,Peñaflor,Miraflores1110,3,3,94,140,3,12006569,Munay Gestión Inmobiliaria
